,avg_BD,avg_BE,group
0,0.0,0.3374999999999999,1ABCD
1,0.3375,0.21877572016460906,2ABCD
2,0.25757575757575757,0.27584486843746103,3ABCD
3,0.24242424242424243,0.23073325851103635,4ABCD
4,0.06896551724137931,0.43793103448275855,5ABCD
