,avg_dim2,avg_dim1,group
0,-0.17940502539271186,-0.20303857486328847,1AB
1,-0.016325463876170683,-0.3411949505443475,1CD
2,0.2980963660724969,1.2995866189645338,1GF
3,-1.1386104260629923,0.5989811258242617,1HI
4,0.6807121661092066,-0.5626618171952912,2ABC
5,-0.4050941000427439,0.09250898513307519,2DE
6,-0.8488021294649004,-0.23012467816101484,2FGH
7,-0.981145528534155,0.35398750970192217,2IJ
8,-0.3678625366820525,0.24370520852491545,3AB
9,-0.42231061827943794,0.7361654494363048,3CD
