,0,1
0,-1.0476882995890207,0.5242643895091331
1,0.08108616418630968,1.285928411217911
2,-0.282809318892562,-0.6832598121197762
3,-0.24331290453878823,-0.7253589411405343
4,-0.9756985209320659,0.030734624040586828
5,-0.9800943299052047,0.11597775407454126
6,1.6553462223041278,0.32831003302500833
7,0.26001538937676155,-1.069897821274431
8,-0.2613575645805851,0.2649653032762247
9,-0.6301395348357053,-0.056620409559209994
10,-0.7964841171658271,-0.3121509071635184
11,-1.5735787166864812,1.5700273618610423
12,-0.4297754902056723,0.6852483684722348
13,-0.8713646758513364,0.6214135371506776
14,-0.4371438957037037,0.818793792567499
15,0.3127657643138199,0.06955450578067944
16,0.35657888039117874,0.11182957894503778
17,0.47328797318486343,-1.0127414172946367
18,-0.016118500125076714,0.005001164151863751
19,-1.5583708594704992,1.0984906381977895
20,3.043774215952748,2.1657448953147034
21,1.4092304158585205,-1.0379021719497246
22,0.03865336889231151,-0.34248609573893574
23,-0.5353376040953421,0.8597156768110384
24,4.111342824402215,0.6465502057679483
25,0.10634544515143392,-0.937560927074346
26,0.07108421300594238,0.5285319642040692
27,0.2288429762214458,-1.0653874226103606
28,-0.052578263663491,-0.7465896081230338
29,1.4588312805604982,-0.45100846674420697
30,0.5504152636742525,-1.270150358636293
31,0.005210197805795957,-1.5315186472797788
32,-1.2600729028463302,1.3819590557117878
33,0.3268409405046155,0.19687330024260394
34,0.6541638761098819,0.3693534243680428
35,1.5255277600438284,2.47152971423885
36,-0.6727906836811858,1.0399452682544865
37,-0.7915437106468884,1.3632082810104587
38,-1.4573038093009547,1.4952603812616292
39,-0.6251632428828698,1.008104128823075
40,-1.1884677877370773,0.66547867026007
41,-1.399623392891751,1.4737961404785678
42,-1.468874784709867,0.6169459062197991
43,-0.1145135420346324,-1.422250279649285
44,-1.1510614754870976,1.7483272785031634
45,-0.6463563827260449,1.2491280834935443
46,0.2638035099431654,0.2247012526034438
47,-0.34220389642594085,-0.08520591285980882
48,1.5494033751532255,-0.20004897972728775
49,-0.15843542147447867,-1.43608524935501
50,-0.7584668576902828,-1.0427335192052407
51,-0.5297214397099882,-0.9102843775283762
52,-0.3847323263704065,-1.3224248488574426
53,-0.561714264156879,-0.36617091432849885
54,-0.7255788492252894,-0.46883102265759025
55,-0.49226522862738453,0.06731269737772377
56,-0.5385266712634259,-1.2801205451272666
57,0.38367874496982035,0.7644733852454957
58,0.235441253034867,-1.5948484432830363
59,0.11853548378615497,-1.3098876729239959
60,-0.08760937588751727,-1.3628572481838468
61,0.2263582920035873,-0.051709418186933566
62,-0.19190766339974538,-0.40308714679068125
63,0.9763936749696509,-1.2030178040433284
64,2.348249256823444,1.4826834200170655
65,-0.8250522936390792,-1.0748371211267518
66,-0.9249304475622738,-1.1229925240090188
67,-0.17331905237845557,0.2914930457913845
68,-0.032048753819721,1.0981389691678178
69,1.307899711729178,0.7181526480757514
70,1.1212912869714076,-1.142801897993793
71,0.2717232437311725,0.02105722336028913
72,2.3235680508636847,0.818205347776592
73,0.7246985423985052,-0.6119357736150097
74,0.4206130105506097,-0.845134069209542
75,-0.365229985512073,-0.9750653341148076
76,-0.3816337705400231,-0.8222467171642851
