,0,1
0,-0.09615039585065684,-0.08700849495708554
1,2.2351443400197666,0.6204631102904258
2,-0.4220478325805641,-0.3378345345026591
3,-0.21311282471958157,-0.1351007136860213
4,-0.4301693156546338,-0.26442253683830824
5,-0.4173309711875719,-0.43622910429568595
6,-0.23303109881671819,0.29231225164389796
7,0.02994142568083663,-0.45064841133299127
8,-0.03621728973546253,-0.2992367047859833
9,-0.13243739268469262,-0.19502978003449814
10,-0.25735228990165626,-0.08288963317555562
11,3.193458737730924,-1.4905805049415792
12,-0.05989694700206616,-0.665685170878455
13,-0.07764676593716846,0.15805416401972017
14,-0.07007905333662148,-0.20098451127949796
15,-0.06549266735204026,-0.25204966044060273
16,-0.08895954135093044,-0.0840464864323292
17,-0.09328964042760018,-0.24826717520850647
18,-0.2091055315150253,-0.0808265249182279
19,-0.07220950885020501,-0.1636875535385821
20,-0.16395386665464026,-0.12468961027747785
21,1.2256338624146765,2.359812709386174
22,-0.15314157625694413,-0.08877378809900847
23,-0.2233956342338598,-0.07636580087151558
24,-0.1997157488128218,0.01284904107947036
25,-0.3736934880876332,-0.11639673397021348
26,-0.3228522875628247,0.030537617626016055
27,-0.11014046556430448,-0.18480608432887688
28,-0.3139368665831659,0.031181557823988744
29,-0.2764290917195147,-0.0784210080092744
30,-0.27098629938945185,0.07324757619931344
31,-0.23101277855975264,0.08579264205070858
32,-0.006674969876520855,-0.06150362715490864
33,-0.07369904841472148,2.715954397306005
34,-0.15203452674017282,0.009616904923055426
35,-0.15964493432754517,0.13953497877584473
36,-0.11998020791702066,0.024287203773714607
37,-0.14402104552839373,-0.20132503206817226
38,-0.11033983368965797,0.0407006328605282
39,-0.1937019437083796,-0.2159446232733316
40,-0.11029468531568261,0.02840902154048116
