,0,1
0,0.2549845530144516,-1.0973230296709116
1,2.2761718757171954,0.4046379563292141
2,-0.9597486423773323,0.8360136935570623
3,-0.4256746402116485,0.27711673746654697
4,-0.14382460235554093,0.28966070838672525
5,-0.3314831036471233,0.5954683367585341
6,0.06833313770838156,0.9810237693441132
7,-1.1795093969595396,0.8609602770405819
8,-1.3479239846034865,0.5402405480603468
9,-1.2424557571952712,0.48863155421928484
10,-0.9635758286360809,-0.3756032431422078
11,2.3277341297555667,3.4220926253483563
12,-0.9523280305157179,1.3975403071186476
13,-0.09743275226173,1.1238990424638975
14,-0.8448036068835593,0.4306654571565404
15,-1.4842621240840475,0.4718088147343621
16,-1.075237294017287,0.39971499868383026
17,-1.0642692553979611,0.38203246539197566
18,0.3627409031110104,0.3972653057418357
19,-0.6865936820782528,0.11769610089072614
20,-0.6665140322657301,-0.38139733531983383
21,2.4427137000572934,1.1224514837763755
22,-0.48173865586852316,0.19247512174103804
23,0.0607643551893614,-0.1964434403075839
24,-0.3554952276101795,-0.1592691023309472
25,0.1305324524633806,-0.33830429546895363
26,-0.002912233400520847,-0.7768321105772678
27,-0.21158104165668948,-0.3039511225489276
28,0.20587323563198437,-0.9082349417532591
29,-0.49344055097862566,-0.7229118517002125
30,-0.8322587826241765,-0.15686378816327462
31,-0.03662081584625742,-0.5402365170824587
32,1.6106968906560004,-0.9645566186005091
33,2.3724420038631946,0.9785925348272422
34,1.0361220682137835,-0.7885241274511409
35,0.6946906773857929,-1.272842020527997
36,0.917251208625762,-1.3358031074099512
37,-0.722540538726878,-0.3330533165620571
38,0.26842313606369195,-1.0166927961067787
39,0.9549634505406389,-2.5247582793163255
40,0.6177868022046615,-1.5163867949966308
