,Unnamed: 0,timestamp,group,disengaged,looking,talking,intTech,intRes,intExt,Accessed,Create,Open,Update
220,103,2017-11-22 11:54:08,4ABCD,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
221,104,2017-11-22 11:58:57,4ABCD,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
222,105,2017-11-22 12:04:56,4ABCD,0.0,0.0,1.0,0.25,0.0,0.0,2.0,0.0,0.0,0.0
223,106,2017-11-22 12:25:10,4ABCD,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0
224,107,2017-11-22 12:59:07,4ABCD,0.0,0.0,1.0,0.25,0.25,0.0,3.0,0.0,0.0,0.0
225,108,2017-11-22 13:02:36,4ABCD,0.0,0.25,1.0,0.0,0.25,0.75,2.0,0.0,0.0,0.0
226,109,2017-11-22 13:11:28,4ABCD,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
227,110,2017-11-22 13:16:24,4ABCD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,111,2017-11-22 13:22:50,4ABCD,0.0,0.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
229,112,2017-11-22 13:25:37,4ABCD,0.0,0.5,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
230,113,2017-11-22 13:29:57,4ABCD,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
231,114,2017-11-22 13:35:13,4ABCD,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
232,115,2017-11-22 13:38:04,4ABCD,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
233,116,2017-11-22 13:42:59,4ABCD,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,117,2017-11-22 13:46:37,4ABCD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
235,118,2017-11-22 13:49:59,4ABCD,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0
236,119,2017-11-22 10:15:39,5ABCD,0.0,0.5,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0
237,120,2017-11-22 10:21:27,5ABCD,0.0,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0
238,121,2017-11-22 10:27:04,5ABCD,0.25,0.75,1.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0
239,122,2017-11-22 10:31:21,5ABCD,0.0,1.0,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0
240,123,2017-11-22 10:37:11,5ABCD,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,124,2017-11-22 10:40:21,5ABCD,0.0,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0
242,125,2017-11-22 10:45:21,5ABCD,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
243,126,2017-11-22 10:49:35,5ABCD,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
244,127,2017-11-22 10:55:48,5ABCD,0.5,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0
245,128,2017-11-22 11:00:21,5ABCD,0.0,0.25,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0
246,129,2017-11-22 11:05:35,5ABCD,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
247,130,2017-11-22 11:10:40,5ABCD,0.25,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0
248,131,2017-11-22 11:15:05,5ABCD,0.0,0.75,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0
249,132,2017-11-22 11:20:05,5ABCD,0.0,0.5,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0
250,133,2017-11-22 11:25:19,5ABCD,0.5,0.5,1.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0
251,134,2017-11-22 11:32:09,5ABCD,0.0,0.75,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
252,135,2017-11-22 11:36:08,5ABCD,0.0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
253,136,2017-11-22 11:47:01,5ABCD,0.0,0.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0
254,137,2017-11-22 11:50:35,5ABCD,0.25,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
255,138,2017-11-22 11:55:22,5ABCD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,139,2017-11-22 13:00:57,5ABCD,0.25,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
257,140,2017-11-22 13:05:39,5ABCD,0.25,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
258,141,2017-11-22 13:10:42,5ABCD,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
259,142,2017-11-22 13:16:03,5ABCD,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260,143,2017-11-22 13:20:52,5ABCD,0.0,0.5,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0
261,144,2017-11-22 13:25:49,5ABCD,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
262,145,2017-11-22 13:32:28,5ABCD,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
263,146,2017-11-22 13:37:01,5ABCD,0.25,0.25,0.5,0.0,1.0,0.25,0.0,0.0,0.0,0.0
264,147,2017-11-22 13:41:31,5ABCD,0.0,0.5,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
